90',yellow-card,Yellow Card Bartosz Kapustka.
84',substitution,Substitution sub-out Marc Albrighton sub-in Bartosz Kapustka .
81',yellow-card,Yellow Card Ramiro Funes Mori.
77',substitution,Substitution sub-out Demarai Gray sub-in Christian Fuchs .
75',substitution,Substitution sub-out Ross Barkley sub-in Arouna Kone .
71',assist,Assist Daniel Drinkwater.
71',goal,Goal Ahmed Firaz Moosa.
66',goal,Goal Ahmed Firaz Moosa.
63',assist,Assist Gerard Deulofeu.
63',goal,Goal Romelu Lukaku.
62',substitution,Substitution sub-out Enner Valencia sub-in Kevin Mirallas .
46',substitution,Substitution sub-out Mason Holgate sub-in Gerard Deulofeu .
35',substitution,Substitution sub-out Leonardo Ulloa sub-in Ahmed Firaz Moosa .
