90' + 2',substitution,Substitution sub-out Pascal Groß sub-in Tobias Levels .
87',substitution,Substitution sub-out Dario Lezcano sub-in Lukas Hinterseer .
77',yellow-card,Yellow Card Gotoku Sakai.
68',substitution,Substitution sub-out Michael Gregoritsch sub-in Nicolai Müller .
63',goal,Goal Gotoku Sakai.
47',penalty-goal,Penalty Goal Almog Cohen.
46',substitution,Substitution sub-out L. Waldschmidt sub-in Dennis Diekmeier .
46',substitution,Substitution sub-out Matthias Ostrzolek sub-in Gideon Jung .
44',yellow-card,Yellow Card Kyriakos Papadopoulos.
43',substitution,Substitution sub-out Mathew Leckie sub-in Anthony Jung .
22',goal,Goal Markus Suttner.
14',assist,Assist Mathew Leckie.
14',goal,Goal Pascal Groß.
