85',substitution,Substitution sub-out Federico Julián Fazio sub-in Juan Jesus .
77',substitution,Substitution sub-out Federico Barba sub-in Uros Cosic .
73',substitution,Substitution sub-out Omar El Kaddouri sub-in Massimo Maccarone .
73',substitution,Substitution sub-out Edin Dzeko sub-in Francesco Totti .
62',substitution,Substitution sub-out Perotti sub-in Clément Grenier .
58',substitution,Substitution sub-out Guido Marilungo sub-in A. Tello .
56',assist,Assist Mohamed Salah.
56',goal,Goal Edin Dzeko.
43',yellow-card,Yellow Card Rade Krunic.
12',assist,Assist Antonio Rüdiger.
12',goal,Goal Edin Dzeko.
