90',yellow-card,Yellow Card John Brooks.
86',substitution,Substitution sub-out Jhon Córdoba sub-in Pablo De Blasis .
79',substitution,Substitution sub-out Giulio Donati sub-in Leon-Aderemi Balogun .
78',substitution,Substitution sub-out Robin Quaison sub-in Karim Onisiwo .
71',yellow-card,Yellow Card Giulio Donati.
63',yellow-card,Yellow Card Alexander Esswein.
60',substitution,Substitution sub-out Genki Haraguchi sub-in Sami Allagui .
60',substitution,Substitution sub-out Maximilian Mittelstädt sub-in Alexander Esswein .
45' + 2',yellow-card,Yellow Card Maximilian Mittelstädt.
45' + 1',own-goal,Own Goal John Brooks.
