89',yellow-card,Yellow Card Milan Škriniar.
88',substitution,Substitution sub-out Alejandro Gómez sub-in Rafael Tolói .
83',substitution,Substitution sub-out Bruno Fernandes sub-in Ante Budimir .
81',yellow-card,Yellow Card Filip Djuricic.
74',yellow-card,Yellow Card Jasmin Kurtić.
61',substitution,Substitution sub-out Andrea Conti sub-in Ervin Zukanović .
58',substitution,Substitution sub-out Karol Linetty sub-in Muriel .
55',penalty-goal,Penalty Goal Alejandro Gómez.
51',substitution,Substitution sub-out Dennis Praet sub-in Filip Djuricic .
46',substitution,Substitution sub-out Filippo Melegoni sub-in Alberto Grassi .
28',yellow-card,Yellow Card Pedro Pereira.
