79',substitution,Substitution sub-out Malcom sub-in D. Rolan .
78',substitution,Substitution sub-out Trejo sub-in Dodi Lukebakio .
76',yellow-card,Yellow Card Malcom.
75',penalty-save,Penalty save Alban Lafont.
75',missed-penalty,Missed Penalty Malcom.
74',yellow-card,Yellow Card F. Moubandje.
65',substitution,Substitution sub-out Jaroslav Plasil sub-in Gregory Sertic .
61',substitution,Substitution sub-out Jimmy Durmaz sub-in Jessy Pi .
59',yellow-card,Yellow Card Jaroslav Plasil.
53',substitution,Substitution sub-out Issiaga Sylla sub-in Ola Toivonen .
46',substitution,Substitution sub-out Youssouf Sabaly sub-in Milan Gajic .
43',red-card,Red Card Yann Bodiger.
1',assist,Assist François Kamano.
1',goal,Goal Valentin Vada.
