90' + 3',yellow-card,Yellow Card Jordan Adeoti.
90',yellow-card,Yellow Card Lindsay Rose.
80',substitution,Substitution sub-out Jonathan Delaplace sub-in Jean-Victor Makengo .
77',substitution,Substitution sub-out Gaël Danic sub-in Abdoulaye Keita .
74',substitution,Substitution sub-out Jeff Louis sub-in Yann Karamoh .
66',substitution,Substitution sub-out S. Diallo sub-in Lenny Nangis .
63',substitution,Substitution sub-out Florian Marange sub-in Gilles Cioni .
45' + 1',yellow-card,Yellow Card Damien Dasilva .
45' + 1',yellow-card,Yellow Card M. Mostefa.
45',penalty-goal,Penalty Goal R. Rodelin.
32',substitution,Substitution sub-out Pape Sané sub-in Herve Bazile .
26',assist,Assist M. Mostefa.
26',goal,Goal Allan Saint-Maximin.
