90' + 4',assist,Assist E. Hernández.
90' + 4',goal,Goal Germán Cano.
90' + 1',assist,Assist L. Montes.
90' + 1',goal,Goal E. Hernández.
82',assist,Assist A. Andrade.
82',goal,Goal E. Hernández.
80',substitution,Substitution sub-out Mauro Boselli sub-in F. Navarro .
80',substitution,Substitution sub-out J. Chiapas sub-in F. Hinestroza .
77',yellow-card,Yellow Card C. Guzmán.
74',substitution,Substitution sub-out E. Herrera sub-in Agustín Vuletich .
74',substitution,Substitution sub-out D. Villalba sub-in E. Andrade .
73',yellow-card,Yellow Card Cristian Pellerano.
72',assist,Assist C. Guzmán.
72',goal,Goal Mauro Boselli.
70',substitution,Substitution sub-out C. Valdéz sub-in A. Mejía .
69',yellow-card,Yellow Card C. Valdéz.
63',substitution,Substitution sub-out C. Peña sub-in Germán Cano .
43',yellow-card,Yellow Card A. Briseño .
23',yellow-card,Yellow Card R. Noya.
