89',substitution,Substitution sub-out Frédéric Sammaritano sub-in Yohann Rivière .
88',red-card,Red Card Cédric Varrault.
84',yellow-card,Yellow Card Johan Gastien.
81',substitution,Substitution sub-out A. Lang sub-in Jérémie Bela .
78',substitution,Substitution sub-out Jean Michaël Seri sub-in Vincent Koziello  .
75',substitution,Substitution sub-out Pierre Lees Melou sub-in Frédéric Sammaritano .
50',assist,Assist Arnaud Souquet.
50',goal,Goal Mario Balotelli.
41',yellow-card,Yellow Card Vincent Ruefli.
37',penalty-goal,Penalty Goal Julio Tavares.
36',yellow-card,Yellow Card Arnaud Souquet.
32',penalty-goal,Penalty Goal Mario Balotelli.
31',yellow-card,Yellow Card Yunis Abdelhamid.
