"
Burkina Faso
","
Cameroon
"
Starting XI
16,K. Koffi,[],1,F. Ondoa,[]
5,P. Malo,[],6,A. Oyongo,[]
14,I. Dayo,[],5,M. Ngadeu-Ngadjui,"[('yellow-card', ""89'"")]"
4,Bakary Koné,[],4,A. Teikeu,[]
20,Y. Coulibaly,[],2,E. Mabouka,"[('yellow-card', ""15'"")]"
10,Alain Traoré,[],14,G. Mandjeck,"[('yellow-card', ""63'"")]"
8,Abdou Razak Traoré,"[('sub-out', ""74'"")]",15,S. Siani,[]
18,C. Kaboré,[],7,C. N'Jie,"[('sub-out', ""77'"")]"
7,P. Nakoulma,[],13,C. Bassogog ,"[('sub-out', ""84'"")]"
11,J. Pitroipa,"[('sub-out', ""86'"")]",9,J. Zoua,[]
19,B. Traoré,"[('sub-out', ""61'"")]",8,B. Moukandjo,"[('yellow-card', ""56'"")]"
