"
Monaco
","
Bastia
"
Starting XI
1,D. Subašić,[],16,J. Leca,[]
38,A. Touré,[],20,P. Bengtsson,[]
19,D. Sidibé,[],4,A. El Kaoutari,"[('sub-out', ""74'"")]"
2,Fabinho,"[('yellow-card', ""17'"")]",17,M. Peybernes,[]
25,K. Glik,[],23,A. Djiku,[]
5,Jemerson,"[('yellow-card', ""21'"")]",29,G. Cioni,"[('yellow-card', ""23'"")]"
14,T. Bakayoko,[],8,G. Danic,"[('yellow-card', ""38'""), ('sub-out', ""80'"")]"
27,T. Lemar,[],25,L. Coulibaly,[]
10,Bernardo Silva,"[('sub-out', ""74'"")]",18,Y. Cahuzac,[]
9,R. Falcao,"[('sub-out', ""76'"")]",27,E. Crivelli,"[('yellow-card', ""80'"")]"
29,K. Mbappe ,"[('yellow-card', ""69'""), ('sub-out', ""79'"")]",2,S. Diallo,"[('sub-out', ""70'"")]"
