"
PEC Zwolle
","
Groningen"
Starting XI
1,M. van der Hart,[],1,S. Padt,[]
3,T. van de Pavert,[],3,K. Larsen,"[('sub-out', ""82'"")]"
5,C. Verdonk,"[('sub-out', ""65'"")]",33,H. Hateboer,[]
4,D. Marcellis,[],6,E. Reijnen,[]
2,B. van Polen,"[('yellow-card', ""90'+"")]",22,S. Tibbling,[]
14,W. Brama,[],8,R. Jenssen,[]
23,D. Holla,"[('yellow-card', ""48'"")]",20,Y. van Nieff,[]
6,M. Saymak,[],10,A. Rusnák,[]
20,K. Ehizibue,"[('sub-out', ""65'"")]",12,J. Bacuna,[]
44,N. Brock-Madsen,"[('yellow-card', ""15'"")]",14,M. Mahi,[]
11,Q. Menig,"[('sub-out', ""78'"")]",19,T. van Weert,[]
