"
Everton
","
AFC Bournemouth
"
Starting XI
1,Joel Robles,"[('yellow-card', ""74'"")]",1,A. Boruc,[]
25,Ramiro Funes Mori,[],26,T. Mings,[]
5,A. Williams,[],2,S. Francis,"[('sub-out', ""46'"")]"
23,S. Coleman,[],3,S. Cook,[]
3,L. Baines,[],7,M. Pugh,"[('sub-out', ""83'"")]"
16,J. McCarthy,"[('sub-out', ""61'"")]",8,H. Arter,"[('yellow-card', ""14'"")]"
2,M. Schneiderlin,"[('yellow-card', ""49'"")]",32,J. Wilshere,[]
8,R. Barkley,[],6,A. Surman,[]
18,G. Barry,"[('sub-out', ""80'"")]",24,R. Fraser,[]
31,A. Lookman,"[('sub-out', ""71'"")]",4,D. Gosling,"[('sub-out', ""46'"")]"
10,R. Lukaku,[],17,J. King,[]
