"
Genoa
","
Juventus
"
Starting XI
1,M. Perin,[],1,G. Buffon,[]
5,A. Izzo,[],23,Dani Alves,[]
24,E. Muñoz,[],12,Alex Sandro,[]
8,N. Burdisso,[],19,L. Bonucci,"[('sub-out', ""33'"")]"
4,I. Cofie,"[('yellow-card', ""81'"")]",26,S. Lichtsteiner,"[('sub-out', ""53'"")]"
22,D. Lazović,"[('sub-out', ""68'"")]",4,M. Benatia,[]
30,L. Rigoni,"[('sub-out', ""87'"")]",6,S. Khedira,"[('sub-out', ""70'"")]"
93,D. Laxalt,[],5,M. Pjanić,[]
88,T. Rincón,"[('yellow-card', ""24'"")]",11,Hernanes,[]
9,G. Simeone,[],7,J. Cuadrado,"[('yellow-card', ""77'"")]"
11,L. Ocampos,"[('sub-out', ""89'"")]",17,M. Mandžukić,[]
