"
Mainz 05
","
Borussia Dortmund
"
Starting XI
1,J. Lössl,[],38,R. Bürki,[]
16,S. Bell,[],29,M. Schmelzer,[]
26,N. Bungert,[],28,M. Ginter,[]
18,D. Brosinski,[],26,Ł. Piszczek,[]
2,G. Donati,[],25,S. Papastathopoulos,[]
6,D. Latza,[],13,Raphaël Guerreiro,"[('sub-out', ""66'"")]"
25,J. Gbamin,"[('yellow-card', ""54'""), ('sub-out', ""62'"")]",33,J. Weigl,[]
8,L. Öztunali,[],27,G. Castro,"[('sub-out', ""86'"")]"
17,Jairo Samperio,"[('yellow-card', ""75'"")]",21,A. Schürrle,"[('yellow-card', ""75'"")]"
20,F. Frei,"[('sub-out', ""69'"")]",17,P. Aubameyang,"[('sub-out', ""72'"")]"
9,Y. Muto,"[('sub-out', ""74'"")]",11,M. Reus,[]
