"
Burnley
","
Southampton
"
Starting XI
1,T. Heaton,[],1,F. Forster,[]
6,B. Mee,[],2,Cédric Soares,[]
5,M. Keane,[],21,R. Bertrand,[]
23,S. Ward,[],17,V. van Dijk,[]
2,M. Lowton,[],3,M. Yoshida,"[('yellow-card', ""23'"")]"
13,J. Hendrick,[],16,J. Ward-Prowse,[]
16,S. Defour,"[('sub-out', ""74'"")]",22,N. Redmond,"[('sub-out', ""80'"")]"
21,G. Boyd,[],11,D. Tadić,"[('sub-out', ""68'"")]"
8,D. Marney,"[('yellow-card', ""50'""), ('sub-out', ""73'"")]",14,Oriol Romeu,"[('yellow-card', ""68'"")]"
10,A. Barnes,[],23,P. Højbjerg,[]
7,A. Gray,"[('sub-out', ""87'"")]",7,S. Long,[]
