"
Nancy
","
Montpellier
"
Starting XI
1,S. Chernik,[],1,L. Pionnier,[]
3,T. Badila,"[('yellow-card', ""39'"")]",23,N. Mukiele,"[('yellow-card', ""56'""), ('sub-out', ""76'"")]"
28,J. Cétout,[],4,Hilton,[]
4,M. Diagne,[],24,J. Roussillon,[]
24,E. Cabaco,[],12,L. Pokorný,"[('yellow-card', ""70'"")]"
6,Y. Ait Bennasser,"[('yellow-card', ""75'""), ('sub-out', ""82'"")]",28,S. Sessègnon,[]
7,A. Robic,"[('yellow-card', ""30'"")]",13,E. Skhiri,[]
10,I. Dia,[],20,K. Dolly,"[('sub-out', ""66'"")]"
5,A. Diarra,"[('sub-out', ""61'"")]",10,R. Boudebouz,[]
18,D. Guidileye,"[('sub-out', ""46'"")]",15,S. Mounié,[]
9,M. Dalé,[],18,I. Mbenza,"[('sub-out', ""66'"")]"
