"
Napoli
","
Atalanta"
Starting XI
25,Pepe Reina,[],1,E. Berisha,"[('yellow-card', ""77'"")]"
19,N. Maksimović,[],3,Rafael Tolói,[]
33,Albiol,[],13,M. Caldara,[]
31,F. Ghoulam,[],24,A. Conti,[]
2,E. Hysaj,"[('yellow-card', ""40'""), ('sub-out', ""79'"")]",5,A. Masiello,[]
17,M. Hamšík,"[('sub-out', ""59'"")]",19,F. Kessié,"[('yellow-card', ""64'""), ('sec-yellow-card', ""67'"")]"
20,P. Zieliński,[],37,L. Spinazzola,[]
42,A. Diawara,[],11,R. Freuler,[]
14,D. Mertens,[],10,A. Gómez,"[('sub-out', ""83'"")]"
24,L. Insigne,"[('sub-out', ""79'"")]",27,J. Kurtič,"[('sub-out', ""86'"")]"
7,José Callejón,[],29,A. Petagna,"[('sub-out', ""90'+"")]"
