"
Fiorentina
","
Palermo
"
Starting XI
12,C. Tătărușanu,[],1,J. Posavec,[]
18,C. Salcedo,[],97,G. Pezzella,[]
13,D. Astori,[],15,T. Cionek,[]
40,N. Tomović,"[('yellow-card', ""51'"")]",4,S. Anđelković,[]
20,Borja Valero,[],89,M. Morganella,"[('yellow-card', ""30'""), ('sub-out', ""66'"")]"
8,M. Vecino,[],19,H. Aleesami,"[('yellow-card', ""32'"")]"
72,J. Iličić,"[('sub-out', ""84'"")]",21,R. Quaison,[]
16,Cristian Tello,"[('sub-out', ""67'"")]",18,I. Chochev,[]
9,N. Kalinić,[],10,O. Hiljemark,[]
10,F. Bernardeschi,"[('sub-out', ""78'"")]",28,M. Jajalo,"[('sub-out', ""87'"")]"
30,K. Babacar,[],30,I. Nestorovski,[]
