"
RB Leipzig
","
Hamburger SV
"
Starting XI
32,P. Gulácsi,[],1,R. Adler,[]
17,D. Upamecano,"[('sub-out', ""31'"")]",28,G. Jung,"[('yellow-card', ""86'"")]"
23,M. Halstenberg,[],22,M. Ostrzolek,[]
4,W. Orban,"[('yellow-card', ""82'"")]",13,M. Mavraj,[]
7,M. Sabitzer,[],24,G. Sakai,[]
31,D. Demme,[],9,K. Papadopoulos,"[('yellow-card', ""55'"")]"
8,N. Keïta,[],12,Walace,[]
13,S. Ilsanker,[],17,F. Kostić,"[('sub-out', ""83'"")]"
3,Bernardo,"[('sub-out', ""71'"")]",27,N. Müller,[]
10,E. Forsberg,[],8,L. Holtby,"[('sub-out', ""90'+"")]"
11,T. Werner,"[('yellow-card', ""10'"")]",7,B. Wood,"[('sub-out', ""90'+"")]"
