"
Heracles
","
PSV
"
Starting XI
1,B. Castro,[],1,J. Zoet,[]
27,J. Hoogma,[],4,S. Arias,[]
2,T. Breukers,[],2,N. Isimat-Mirin,[]
12,W. Droste,[],5,D. Schwaab,[]
3,M. te Wierik,"[('yellow-card', ""51'"")]",15,J. Willems,"[('sub-out', ""70'"")]"
20,P. van Ooijen,"[('sub-out', ""73'"")]",28,M. van Ginkel,[]
14,J. Pelupessy,[],18,A. Guardado,[]
10,T. Bruns,"[('yellow-card', ""77'""), ('sub-out', ""77'"")]",6,D. Pröpper,[]
17,B. Kuwas,[],23,B. Ramselaar,"[('sub-out', ""83'"")]"
7,B. Darri,"[('sub-out', ""61'"")]",7,G. Pereiro,"[('sub-out', ""79'"")]"
9,S. Armenteros,[],9,L. de Jong,[]
