"
Burnley
","
Sunderland
"
Starting XI
1,T. Heaton,[],1,V. Mannone,[]
6,B. Mee,[],5,P. Djilobodji,[]
5,M. Keane,[],3,P. van Aanholt,[]
2,M. Lowton,[],23,L. Koné,"[('sub-out', ""24'"")]"
23,S. Ward,[],2,B. Jones,"[('yellow-card', ""42'"")]"
8,D. Marney,"[('yellow-card', ""45'+"")]",16,J. O'Shea,"[('sub-out', ""72'"")]"
16,S. Defour,"[('sub-out', ""68'"")]",7,S. Larsson,[]
37,S. Arfield,[],44,A. Januzaj,[]
21,G. Boyd,[],28,V. Anichebe,"[('sub-out', ""46'"")]"
7,A. Gray,"[('sub-out', ""78'"")]",18,J. Defoe,[]
10,A. Barnes,"[('sub-out', ""85'"")]",9,F. Borini,[]
