"
Southampton
","
Middlesbrough
"
Starting XI
1,F. Forster,[],26,Víctor Valdés,[]
6,José Fonte,"[('yellow-card', ""55'"")]",17,Barragán,"[('yellow-card', ""17'"")]"
17,V. van Dijk,[],2,Fábio,[]
15,R. Martina,[],25,C. Chambers,[]
19,S. Boufal,"[('yellow-card', ""45'+""), ('sub-out', ""73'"")]",6,B. Gibson,[]
11,D. Tadić,"[('yellow-card', ""22'""), ('sub-out', ""46'"")]",34,A. Forshaw,"[('yellow-card', ""52'"")]"
14,Oriol Romeu,"[('yellow-card', ""58'"")]",14,M. de Roon,[]
16,J. Ward-Prowse,[],8,A. Clayton,"[('yellow-card', ""80'"")]"
38,S. McQueen,[],9,J. Rhodes,[]
4,J. Clasie,"[('sub-out', ""85'"")]",18,C. Stuani,"[('sub-out', ""81'"")]"
9,J. Rodriguez,[],11,V. Fischer,[]
