"
América
","
Cruz Azul
"
Starting XI
1,A. Marchesín,[],1,José Corona,[]
18,B. Valdez,[],26,E. Roco,"[('yellow-card', ""28'""), ('sec-yellow-card', ""74'"")]"
15,O. Mares,"[('yellow-card', ""72'"")]",4,J. Domínguez,[]
12,Pablo Aguilar,[],6,J. Velázquez,[]
2,P. Goltz,[],14,M. Rodríguez,[]
7,William da Silva,[],10,C. Giménez,"[('yellow-card', ""78'"")]"
11,M. Arroyo,"[('sub-out', ""81'"")]",5,F. Silva,[]
21,J. Guerrero,"[('yellow-card', ""71'"")]",22,R. Baca,"[('sub-out', ""80'"")]"
30,R. Ibarra,[],27,Jorge Benítez,"[('sub-out', ""46'"")]"
9,S. Romero,"[('sub-out', ""79'"")]",13,Á. Mena,[]
24,O. Peralta,"[('sub-out', ""87'"")]",7,M. Cauteruccio,"[('yellow-card', ""66'""), ('sub-out', ""88'"")]"
