"
Swansea City
","
Arsenal
"
Starting XI
1,Ł. Fabiański,[],33,P. Čech,[]
26,K. Naughton,[],20,S. Mustafi,[]
33,F. Fernández,[],5,Gabriel Paulista,[]
6,A. Mawson,[],18,Nacho Monreal,[]
35,S. Kingsley,[],6,L. Koscielny,[]
15,W. Routledge,[],8,A. Ramsey,[]
24,J. Cork,"[('sub-out', ""71'"")]",11,M. Özil,"[('sub-out', ""79'"")]"
12,N. Dyer,"[('sub-out', ""55'"")]",29,G. Xhaka,[]
4,Sung-Yeung Ki,"[('yellow-card', ""43'"")]",17,A. Iwobi,[]
23,G. Sigurðsson,[],12,O. Giroud,"[('sub-out', ""60'"")]"
9,Llorente,"[('sub-out', ""70'"")]",7,A. Sánchez,"[('sub-out', ""79'"")]"
