"
Twente
","
Heerenveen
"
Starting XI
1,N. Marsman,[],1,E. Mulder,"[('yellow-card', ""53'"")]"
5,S. Thesker,[],12,D. Schmidt,"[('yellow-card', ""90'+"")]"
28,J. van der Lely,"[('sub-out', ""64'"")]",4,J. van Aken,[]
2,H. ter Avest,[],2,S. Marzo,[]
3,J. Andersen,[],21,Y. Kobayashi,[]
43,M. Klich,"[('yellow-card', ""90'"")]",8,M. Thorsby,[]
19,F. Jensen,[],18,Y. Namli,"[('sub-out', ""77'"")]"
22,K. Mokotjo,[],19,P. van Amersfoort,"[('yellow-card', ""60'""), ('sub-out', ""84'"")]"
10,B. Celina,"[('sub-out', ""81'"")]",13,A. Zeneli,[]
17,E. Ünal,[],9,R. Ghoochannejhad,[]
11,D. Seys,"[('sub-out', ""63'"")]",11,S. Larsson,[]
