"
Rennes
","
Bastia
"
Starting XI
1,B. Costil,[],16,J. Leca,[]
15,R. Bensebaini,"[('sub-out', ""72'"")]",17,M. Peybernes,[]
32,J. Gnagnon,[],29,G. Cioni,[]
24,L. Baal,[],28,F. Marange,[]
29,R. Danzé,[],18,Y. Cahuzac,"[('sub-out', ""18'"")]"
6,G. Fernandes,"[('yellow-card', ""45'""), ('sub-out', ""77'"")]",14,M. Mostefa,[]
28,Y. Gourcuff,[],12,A. Keita,[]
21,B. André,[],8,G. Danic,[]
23,A. Hunou,"[('sub-out', ""56'"")]",13,T. Bifouma,"[('sub-out', ""46'"")]"
7,P. Ntep,[],2,S. Diallo,"[('sub-out', ""84'"")]"
13,G. Sio,[],27,E. Crivelli,[]
