"
Bayer Leverkusen
","
Mainz 05
"
Starting XI
1,B. Leno,[],1,J. Lössl,[]
6,A. Dragović,"[('sub-out', ""54'"")]",2,G. Donati,[]
16,T. Jedvaj,[],24,G. Bussmann,[]
21,Ö. Toprak,[],16,S. Bell,[]
38,K. Bellarabi,[],6,D. Latza,"[('yellow-card', ""83'"")]"
44,K. Kampl,[],8,L. Öztunali,[]
29,K. Havertz,"[('sub-out', ""67'"")]",22,André Ramalho,[]
39,B. Henrichs,[],20,F. Frei,[]
8,L. Bender,"[('yellow-card', ""10'""), ('sub-out', ""79'"")]",32,P. De Blasis,"[('sub-out', ""76'"")]"
7,J. Hernández,[],9,Y. Muto,"[('yellow-card', ""74'""), ('sub-out', ""89'"")]"
31,K. Volland,[],15,J. Córdoba,"[('sub-out', ""90'+"")]"
