"
Bayer Leverkusen
","
Borussia M'gladbach"
Starting XI
1,B. Leno,[],1,Y. Sommer,[]
21,Ö. Toprak,[],24,T. Jantschke,[]
18,Wendell,[],3,A. Christensen,[]
4,J. Tah,[],4,J. Vestergaard,[]
20,C. Aránguiz,"[('sub-out', ""66'"")]",17,O. Wendt,[]
44,K. Kampl,[],23,J. Hofmann,"[('sub-out', ""90'"")]"
38,K. Bellarabi,"[('sub-out', ""77'"")]",6,C. Kramer,[]
39,B. Henrichs,"[('sub-out', ""65'"")]",8,M. Dahoud,[]
19,J. Brandt,[],10,T. Hazard,"[('sub-out', ""70'"")]"
10,H. Çalhanoğlu,[],13,L. Stindl,[]
7,J. Hernández,[],11,Raffael,"[('sub-out', ""85'"")]"
