"
Manchester City
","
Tottenham Hotspur
"
Starting XI
1,C. Bravo,[],1,H. Lloris,[]
5,P. Zabaleta,[],4,T. Alderweireld,"[('sub-out', ""65'"")]"
22,G. Clichy,"[('sub-out', ""84'"")]",27,K. Wimmer,"[('yellow-card', ""12'""), ('sub-out', ""46'"")]"
11,A. Kolarov,"[('yellow-card', ""45'+"")]",2,K. Walker,[]
30,N. Otamendi,"[('yellow-card', ""52'"")]",3,D. Rose,[]
19,L. Sané,[],23,C. Eriksen,[]
17,K. De Bruyne,[],19,M. Dembélé,"[('sub-out', ""78'"")]"
21,David Silva,"[('sub-out', ""90'"")]",12,V. Wanyama,"[('yellow-card', ""87'"")]"
42,Y. Touré,[],15,E. Dier,"[('yellow-card', ""13'"")]"
7,R. Sterling,"[('sub-out', ""82'"")]",20,D. Alli,"[('yellow-card', ""51'"")]"
10,S. Agüero,[],10,H. Kane,[]
