"
Lille
","
Montpellier
"
Starting XI
1,V. Enyeama,"[('yellow-card', ""90'+"")]",1,L. Pionnier,[]
2,S. Corchia,"[('sub-out', ""87'"")]",21,W. Rémy,[]
25,M. Baša,[],18,N. Saint-Ruf,[]
15,J. Palmieri,[],3,D. Congré,[]
23,A. Soumaoro,[],25,M. Deplagne,"[('sub-out', ""46'"")]"
6,I. Amadou,[],10,R. Boudebouz,[]
17,Rony Lopes,"[('sub-out', ""67'"")]",7,P. Lasne,[]
4,Y. Sankhare,[],8,M. Sanson,[]
27,N. Sliti,[],6,J. Marveaux,"[('sub-out', ""76'"")]"
12,N. de Préville,[],13,E. Skhiri,[]
9,Y. Benzia,"[('sub-out', ""79'"")]",15,S. Mounié,"[('yellow-card', ""18'"")]"
