"
Leicester City
","
Everton
"
Starting XI
1,K. Schmeichel,[],1,Joel Robles,[]
17,D. Simpson,"[('yellow-card', ""79'"")]",25,Ramiro Funes Mori,[]
3,B. Chilwell,[],30,M. Holgate,[]
5,W. Morgan,"[('yellow-card', ""90'+"")]",5,A. Williams,[]
27,M. Wasilewski,[],23,S. Coleman,[]
13,D. Amartey,[],3,L. Baines,[]
11,M. Albrighton,[],18,G. Barry,"[('sub-out', ""68'"")]"
22,D. Gray,"[('sub-out', ""65'"")]",12,A. Lennon,"[('sub-out', ""88'"")]"
10,A. King,"[('sub-out', ""64'"")]",17,I. Gueye,[]
19,I. Slimani,[],10,R. Lukaku,[]
20,S. Okazaki,"[('sub-out', ""46'"")]",11,K. Mirallas,"[('sub-out', ""76'"")]"
