"
Genoa
","
Bologna
"
Starting XI
23,E. Lamanna,[],83,A. Mirante,[]
8,N. Burdisso,[],25,A. Masina,[]
5,A. Izzo,[],35,V. Torosidis,"[('red-card', ""75'"")]"
24,E. Muñoz,"[('sub-out', ""89'"")]",2,M. Oikonomou,"[('yellow-card', ""45'+"")]"
93,D. Laxalt,[],4,E. Krafth,"[('sub-out', ""53'"")]"
30,L. Rigoni,"[('sub-out', ""76'"")]",8,S. Taïder,[]
15,O. Hiljemark,"[('sub-out', ""90'+"")]",31,B. Džemaili,[]
22,D. Lazović,[],6,F. Viviani,[]
94,D. Cataldi,"[('yellow-card', ""56'"")]",9,S. Verdi,"[('sub-out', ""77'"")]"
9,G. Simeone,[],21,B. Petković,[]
51,M. Pinilla,[],11,L. Krejčí,"[('sub-out', ""84'"")]"
