"
Espanyol
","
Granada
"
Starting XI
13,Diego López,[],13,G. Ochoa,[]
31,Marc Navarro,[],6,Lombán,[]
29,Aaron Martín,[],14,F. Tabanou,"[('sub-out', ""46'"")]"
23,D. Reyes,[],22,D. Foulquier,"[('yellow-card', ""49'"")]"
14,José Jurado,[],25,S. Ingason,"[('yellow-card', ""18'"")]"
9,José Antonio Reyes,"[('sub-out', ""81'"")]",10,J. Boga,"[('sub-out', ""46'"")]"
18,Javi Fuego,[],21,R. Krhin,"[('sub-out', ""77'"")]"
15,David López,[],18,Andreas Pereira,"[('yellow-card', ""90'+"")]"
19,P. Piatti,[],34,A. Malle,[]
17,H. Pérez,"[('sub-out', ""75'"")]",4,Sergi Samper,[]
7,Gerard Moreno,[],24,A. Kravets,[]
