"
Schalke 04
","
Bayer Leverkusen
"
Starting XI
1,R. Fährmann,[],1,B. Leno,[]
14,A. Baba,"[('yellow-card', ""81'"")]",4,J. Tah,[]
20,T. Kehrer,"[('yellow-card', ""88'"")]",18,Wendell,[]
29,Naldo,"[('red-card', ""4'"")]",21,Ö. Toprak,"[('yellow-card', ""13'""), ('sub-out', ""58'"")]"
6,S. Kolašinac,[],20,C. Aránguiz,"[('sub-out', ""46'"")]"
7,M. Meyer,"[('yellow-card', ""13'""), ('sub-out', ""79'"")]",39,B. Henrichs,[]
8,L. Goretzka,[],15,J. Baumgartlinger,"[('yellow-card', ""38'""), ('sub-out', ""46'"")]"
21,A. Schöpf,[],19,J. Brandt,[]
5,J. Geis,"[('sub-out', ""90'+"")]",11,S. Kießling,[]
11,Y. Konoplyanka,"[('sub-out', ""87'"")]",10,H. Çalhanoğlu,[]
13,E. Choupo-Moting,[],7,J. Hernández,[]
