"
Sampdoria
","
Pescara"
Starting XI
2,E. Viviano,[],31,A. Bizzarri,[]
20,D. Pavlovic,[],3,C. Biraghi,[]
26,M. Silvestre,[],86,G. Stendardo,[]
37,M. Škriniar,[],35,A. Coda,"[('yellow-card', ""48'""), ('sub-out', ""83'"")]"
22,J. Sala,"[('sub-out', ""83'"")]",11,F. Zampano,[]
8,É. Barreto,"[('sub-out', ""75'"")]",10,Ahmed Benali,[]
18,D. Praet,[],8,L. Memushaj,[]
10,Bruno Fernandes,[],7,V. Verre,"[('sub-out', ""88'"")]"
34,L. Torreira,[],5,A. Bruno,"[('yellow-card', ""87'"")]"
9,L. Muriel,"[('sub-out', ""62'"")]",17,G. Caprari,[]
27,F. Quagliarella,[],20,A. Cerri,"[('sub-out', ""75'"")]"
