"
Crystal Palace
","
Manchester City
"
Starting XI
13,W. Hennessey,[],13,W. Caballero,[]
34,M. Kelly,"[('yellow-card', ""54'"")]",4,V. Kompany,[]
5,J. Tomkins,[],22,G. Clichy,[]
2,J. Ward,[],11,A. Kolarov,[]
22,J. Mutch,"[('yellow-card', ""30'""), ('sub-out', ""65'"")]",3,B. Sagna,"[('yellow-card', ""57'"")]"
4,M. Flamini,[],18,F. Delph,[]
10,A. Townsend,[],19,L. Sané,"[('sub-out', ""84'"")]"
16,J. Ledley,"[('yellow-card', ""90'"")]",42,Y. Touré,"[('yellow-card', ""28'"")]"
14,Chung-Yong Lee,[],7,R. Sterling,"[('yellow-card', ""36'""), ('sub-out', ""66'"")]"
17,C. Benteke,"[('sub-out', ""46'"")]",21,David Silva,"[('sub-out', ""79'"")]"
31,J. Schlupp,"[('sub-out', ""76'"")]",33,Gabriel Jesus,[]
