"
Juventus
","
Roma
"
Starting XI
1,G. Buffon,[],1,W. Szczęsny,[]
24,D. Rugani,"[('yellow-card', ""26'"")]",20,F. Fazio,[]
12,Alex Sandro,"[('yellow-card', ""78'"")]",44,K. Manolas,"[('sub-out', ""85'"")]"
3,G. Chiellini,[],33,Emerson,[]
26,S. Lichtsteiner,"[('sub-out', ""68'"")]",2,A. Rüdiger,"[('yellow-card', ""90'"")]"
6,S. Khedira,[],30,Gerson,"[('yellow-card', ""28'""), ('sub-out', ""46'"")]"
5,M. Pjanić,"[('sub-out', ""51'"")]",8,D. Perotti,[]
27,S. Sturaro,"[('yellow-card', ""90'+"")]",16,D. De Rossi,"[('yellow-card', ""12'""), ('sub-out', ""72'"")]"
8,C. Marchisio,[],6,K. Strootman,[]
17,M. Mandžukić,[],4,R. Nainggolan,"[('yellow-card', ""89'"")]"
9,G. Higuaín,"[('sub-out', ""82'"")]",9,E. Džeko,"[('yellow-card', ""16'"")]"
