"
Heerenveen
","
Roda JC
"
Starting XI
1,E. Mulder,[],1,B. van Leer,[]
12,D. Schmidt,[],3,C. Kum,[]
4,J. van Aken,[],27,F. Ananou,[]
2,S. Marzo,"[('yellow-card', ""10'"")]",5,A. van Peppen,"[('yellow-card', ""59'"")]"
5,L. Bijker,[],20,D. Werker,[]
17,M. Ødegaard,"[('sub-out', ""77'"")]",7,T. Van Hyfte,[]
21,Y. Kobayashi,[],30,M. El Makrini,"[('red-card', ""54'"")]"
8,M. Thorsby,[],4,O. Gnjatić,"[('yellow-card', ""7'"")]"
9,R. Ghoochannejhad,[],15,G. van Velzen,"[('sub-out', ""57'"")]"
11,S. Larsson,[],19,M. Paulissen,"[('sub-out', ""82'"")]"
13,A. Zeneli,[],9,D. Schahin,"[('sub-out', ""71'"")]"
