"
Athletic Club
","
Deportivo La Coruña
"
Starting XI
1,Iraizoz,[],13,P. Tytoń,[]
27,Yeray Álvarez,[],12,Sidnei,[]
4,A. Laporte,[],3,Fernando Navarro,"[('yellow-card', ""58'"")]"
24,Balenziaga,[],6,Albentosa,[]
6,San José,"[('yellow-card', ""62'"")]",8,E. Çolak,"[('sub-out', ""87'"")]"
22,Raúl García,"[('sub-out', ""68'"")]",20,Guilherme,[]
18,De Marcos,[],22,C. Borges,[]
7,Beñat,"[('sub-out', ""68'"")]",2,Juanfran,[]
20,Aduriz,[],11,Carles Gil,[]
11,Iñaki Williams,"[('sub-out', ""85'"")]",23,G. Kakuta,"[('sub-out', ""67'"")]"
10,Muniain,[],10,F. Andone,"[('sub-out', ""74'"")]"
