"
Watford
","
Southampton"
Starting XI
1,Gomes,[],1,F. Forster,[]
3,M. Britos,[],24,J. Stephens,[]
4,Y. Kaboul,[],3,M. Yoshida,[]
5,S. Prödl,"[('yellow-card', ""73'"")]",21,R. Bertrand,[]
25,J. Holebas,[],2,Cédric Soares,"[('yellow-card', ""14'"")]"
11,V. Behrami,[],11,D. Tadić,"[('sub-out', ""87'"")]"
8,T. Cleverley,[],22,N. Redmond,[]
29,E. Capoue,"[('sub-out', ""70'"")]",14,Oriol Romeu,[]
33,S. Okaka,"[('yellow-card', ""44'""), ('sub-out', ""89'"")]",16,J. Ward-Prowse,"[('sub-out', ""78'"")]"
9,T. Deeney,"[('yellow-card', ""82'"")]",8,S. Davis,[]
21,M. Niang,[],20,M. Gabbiadini,"[('yellow-card', ""33'""), ('sub-out', ""85'"")]"
