"
Nancy
","
Rennes
"
Starting XI
16,G. N'Dy Assembé,[],1,B. Costil,[]
20,M. Chrétien,[],25,Afonso Figueiredo,[]
28,J. Cétout,[],4,Mexer,[]
26,V. Muratori,"[('yellow-card', ""1'"")]",32,J. Gnagnon,[]
14,J. Cuffaut,"[('yellow-card', ""33'""), ('sub-out', ""90'+"")]",29,R. Danzé,[]
24,E. Cabaco,[],21,B. André,[]
17,F. Maouassa,"[('sub-out', ""81'"")]",26,S. Prcić,"[('sub-out', ""82'"")]"
25,B. Pedretti,[],8,C. Chantôme,"[('sub-out', ""46'"")]"
10,I. Dia,"[('sub-out', ""86'"")]",13,G. Sio,"[('sub-out', ""60'"")]"
18,D. Guidileye,[],7,N. Mubele,[]
9,M. Dalé,[],11,W. Saïd,[]
