"
Nice
","
Toulouse
"
Starting XI
30,Y. Cardinale,[],40,A. Lafont,[]
31,Dante,[],15,K. Adou,[]
21,Ricardo Pereira,[],20,S. Yago,"[('yellow-card', ""53'"")]"
32,M. Sarr,[],13,C. Michelin,[]
29,Dalbert Henrique,[],3,Y. Musavu-King,[]
25,W. Cyprien,[],12,Issiaga Sylla,[]
13,V. Eysseric,"[('sub-out', ""77'"")]",19,Somália,[]
18,R. Walter,[],21,J. Durmaz,"[('sub-out', ""46'"")]"
6,J. Seri,"[('sub-out', ""77'"")]",17,I. Sangaré,"[('sub-out', ""56'"")]"
5,Y. Belhanda,[],11,O. Toivonen,"[('sub-out', ""79'"")]"
14,A. Plea,"[('sub-out', ""83'"")]",9,M. Braithwaite,[]
