"
Bayern München
","
Real Madrid
"
Starting XI
1,M. Neuer,[],1,K. Navas,[]
21,P. Lahm,[],2,Daniel Carvajal,"[('yellow-card', ""45'"")]"
27,D. Alaba,[],6,Nacho,[]
17,J. Boateng,[],12,Marcelo,[]
14,Xabi Alonso,"[('yellow-card', ""47'""), ('sub-out', ""64'"")]",4,Sergio Ramos,[]
10,A. Robben,[],14,Casemiro,[]
8,Javi Martínez,"[('yellow-card', ""58'""), ('sec-yellow-card', ""61'"")]",8,T. Kroos,"[('yellow-card', ""44'"")]"
7,F. Ribéry,"[('sub-out', ""65'"")]",19,L. Modrić,"[('sub-out', ""90'+"")]"
6,Thiago Alcântara,[],7,Cristiano Ronaldo,[]
23,A. Vidal,"[('yellow-card', ""90'"")]",11,G. Bale,"[('sub-out', ""59'"")]"
25,T. Müller,"[('sub-out', ""81'"")]",9,K. Benzema,"[('sub-out', ""83'"")]"
