"
Leganés
","
Eibar"
Starting XI
13,Iago Herrerín,"[('red-card', ""26'"")]",1,Yoel,[]
3,Bustinza,[],19,Luna,[]
18,Pablo Ínsua,[],3,Alejandro Gálvez,[]
4,Adrián Marín,"[('yellow-card', ""89'"")]",20,F. Lejeune,[]
23,Omar Ramos,"[('sub-out', ""68'"")]",18,Arbilla,[]
6,Alberto,[],14,Dani García,"[('sub-out', ""46'"")]"
24,Timor,"[('yellow-card', ""59'"")]",11,Rubén Peña,"[('sub-out', ""57'"")]"
8,Gabriel,[],8,T. Inui,"[('yellow-card', ""34'""), ('sub-out', ""70'"")]"
21,Rubén Pérez,"[('sub-out', ""29'"")]",21,Pedro León,[]
9,Guerrero,"[('sub-out', ""85'"")]",5,G. Escalante,[]
7,D. Machís,[],9,Sergi Enrich,[]
