"
Villarreal
","
Eibar"
Starting XI
13,Andrés Fernández,[],1,Yoel,[]
2,Mario Gaspar,[],4,Ramis,[]
11,Jaume Costa,[],18,Arbilla,"[('sub-out', ""64'"")]"
12,Álvaro González,"[('yellow-card', ""66'"")]",20,F. Lejeune,[]
23,D. Bonera,"[('yellow-card', ""10'"")]",7,Ander Capa,"[('sub-out', ""40'"")]"
21,Bruno,[],21,Pedro León,[]
19,Samu Castillejo,"[('yellow-card', ""39'""), ('sub-out', ""59'"")]",8,T. Inui,"[('yellow-card', ""58'"")]"
14,Trigueros,"[('sub-out', ""59'"")]",5,G. Escalante,[]
20,R. Soriano,[],14,Dani García,[]
9,Soldado,"[('yellow-card', ""90'+"")]",17,Kike,"[('yellow-card', ""68'""), ('sub-out', ""77'"")]"
17,C. Bakambu,"[('sub-out', ""80'"")]",9,Sergi Enrich,[]
