"
Chelsea
","
Swansea City
"
Starting XI
13,T. Courtois,[],1,Ł. Fabiański,[]
30,David Luiz,"[('yellow-card', ""75'"")]",6,A. Mawson,[]
24,G. Cahill,[],16,Martin Olsson,"[('yellow-card', ""36'"")]"
3,Marcos Alonso,[],26,K. Naughton,"[('yellow-card', ""35'"")]"
28,Azpilicueta,[],33,F. Fernández,[]
10,E. Hazard,"[('sub-out', ""85'"")]",15,W. Routledge,"[('sub-out', ""81'"")]"
11,Pedro,"[('sub-out', ""76'"")]",8,L. Fer,"[('yellow-card', ""80'"")]"
4,Fàbregas,[],42,T. Carroll,"[('sub-out', ""76'"")]"
7,N. Kanté,[],24,J. Cork,[]
15,V. Moses,"[('sub-out', ""85'"")]",23,G. Sigurðsson,[]
19,Diego Costa,[],9,Llorente,[]
