"
Bayern München
","
Schalke 04
"
Starting XI
1,M. Neuer,[],1,R. Fährmann,[]
13,Rafinha,"[('sub-out', ""77'"")]",29,Naldo,[]
5,M. Hummels,[],24,H. Badstuber,"[('sub-out', ""59'"")]"
8,Javi Martínez,"[('yellow-card', ""76'"")]",6,S. Kolašinac,[]
18,Juan Bernat,"[('sub-out', ""77'"")]",4,B. Höwedes,[]
10,A. Robben,"[('sub-out', ""72'"")]",18,D. Caligiuri,[]
11,Douglas Costa,[],8,L. Goretzka,"[('sub-out', ""87'"")]"
23,A. Vidal,[],10,N. Bentaleb,"[('yellow-card', ""61'"")]"
14,Xabi Alonso,[],21,A. Schöpf,[]
25,T. Müller,[],17,B. Stambouli,[]
9,R. Lewandowski,[],19,G. Burgstaller,"[('sub-out', ""73'"")]"
