"
Schalke 04
","
Borussia Dortmund
"
Starting XI
1,R. Fährmann,[],38,R. Bürki,[]
4,B. Höwedes,[],5,Bartra,[]
20,T. Kehrer,[],25,S. Papastathopoulos,"[('yellow-card', ""90'+"")]"
31,M. Nastasić,[],26,Ł. Piszczek,[]
23,Coke,"[('sub-out', ""70'"")]",29,M. Schmelzer,"[('sub-out', ""79'"")]"
10,N. Bentaleb,"[('yellow-card', ""90'+"")]",27,G. Castro,[]
17,B. Stambouli,"[('sub-out', ""70'"")]",33,J. Weigl,[]
8,L. Goretzka,[],30,F. Passlack,"[('sub-out', ""73'"")]"
18,D. Caligiuri,[],7,O. Dembélé,[]
13,E. Choupo-Moting,[],23,S. Kagawa,"[('sub-out', ""87'"")]"
19,G. Burgstaller,"[('sub-out', ""85'"")]",17,P. Aubameyang,"[('yellow-card', ""54'"")]"
