"
Tottenham Hotspur
","
Burnley
"
Starting XI
1,H. Lloris,[],1,T. Heaton,[]
3,D. Rose,"[('sub-out', ""77'"")]",2,M. Lowton,"[('yellow-card', ""90'+"")]"
5,J. Vertonghen,[],6,B. Mee,[]
2,K. Walker,[],23,S. Ward,[]
20,D. Alli,"[('sub-out', ""73'"")]",5,M. Keane,[]
12,V. Wanyama,[],8,D. Marney,"[('sub-out', ""84'"")]"
19,M. Dembélé,"[('sub-out', ""63'"")]",37,S. Arfield,[]
23,C. Eriksen,[],21,G. Boyd,"[('sub-out', ""83'"")]"
15,E. Dier,[],13,J. Hendrick,[]
29,H. Winks,[],10,A. Barnes,"[('yellow-card', ""28'""), ('sub-out', ""80'"")]"
10,H. Kane,[],7,A. Gray,[]
