"
Monterrey
","
León
"
Starting XI
1,H. González,[],25,W. Yarbrough,[]
2,E. Castillo,[],3,G. Burdisso,"[('yellow-card', ""13'"")]"
6,E. Juárez,[],35,Juan González,[]
3,C. Montes,[],23,J. Cornejo,[]
15,J. Basanta,[],24,O. Rodríguez,[]
25,N. Sánchez,[],5,F. Navarro,[]
16,C. Ortiz,"[('yellow-card', ""88'"")]",7,H. Burbano,"[('yellow-card', ""29'""), ('sub-out', ""62'"")]"
10,E. Cardona,"[('red-card', ""22'"")]",20,L. López,"[('sub-out', ""46'"")]"
21,J. Molina,"[('sub-out', ""90'"")]",10,L. Montes,[]
7,Rogelio Funes Mori,"[('sub-out', ""75'"")]",11,A. Andrade,[]
8,D. Pabón,"[('sub-out', ""75'"")]",17,M. Boselli,"[('sub-out', ""69'"")]"
