"
Saint-Étienne
","
Caen
"
Starting XI
16,S. Ruffier,[],1,R. Vercoutre,[]
4,L. Lacroix,[],28,D. Da Silva,[]
24,L. Perrin,[],5,A. Yahia,"[('sub-out', ""51'"")]"
3,P. Polomat,[],24,F. Guilbert,[]
2,K. Théophile Catherine,[],18,J. Adéoti,[]
14,J. Veretout,"[('sub-out', ""76'"")]",25,J. Féret,[]
18,F. Lemoine,[],11,V. Bessat,[]
31,K. Rocha Santos,"[('sub-out', ""46'"")]",6,J. Delaplace,[]
22,K. Monnet-Paquet,[],2,N. Seube,"[('yellow-card', ""79'"")]"
27,R. Berič,"[('sub-out', ""70'"")]",26,I. Santini,"[('sub-out', ""70'"")]"
11,H. Saivet,[],12,R. Rodelin,"[('yellow-card', ""74'""), ('sub-out', ""88'"")]"
