"
Arsenal
","
West Bromwich Albion
"
Starting XI
33,P. Čech,[],1,B. Foster,"[('yellow-card', ""83'"")]"
3,K. Gibbs,"[('yellow-card', ""65'""), ('sub-out', ""71'"")]",6,J. Evans,[]
24,Bellerín,[],23,G. McAuley,[]
6,L. Koscielny,[],2,A. Nyom,[]
5,Gabriel Paulista,[],25,C. Dawson,[]
29,G. Xhaka,[],24,D. Fletcher,[]
34,F. Coquelin,"[('sub-out', ""74'"")]",10,M. Phillips,[]
11,M. Özil,[],5,C. Yacob,[]
12,O. Giroud,"[('yellow-card', ""42'"")]",22,N. Chadli,"[('sub-out', ""62'"")]"
17,A. Iwobi,"[('sub-out', ""71'"")]",11,C. Brunt,[]
7,A. Sánchez,[],9,S. Rondón,"[('sub-out', ""80'"")]"
