"
Go Ahead Eagles
","
Heracles
"
Starting XI
1,T. Zwarthoed,[],1,B. Castro,[]
4,X. Schenk,[],3,M. te Wierik,[]
17,S. Locigno,"[('sub-out', ""86'"")]",27,J. Hoogma,"[('yellow-card', ""72'"")]"
3,S. Fischer,"[('yellow-card', ""43'"")]",2,T. Breukers,[]
24,M. Ritzmaier,[],21,R. Gosens,[]
6,S. Duits,"[('sub-out', ""46'"")]",10,T. Bruns,"[('sub-out', ""58'"")]"
29,Chirivella,"[('yellow-card', ""74'"")]",14,J. Pelupessy,"[('sub-out', ""85'"")]"
7,D. Crowley,[],29,R. Niemeijer,[]
28,E. Manu,"[('red-card', ""12'"")]",17,B. Kuwas,"[('sub-out', ""46'"")]"
19,S. Hendriks,[],18,K. Peterson,[]
77,J. Antonia,"[('sub-out', ""67'"")]",9,S. Armenteros,[]
