"
Tottenham Hotspur
","
Watford
"
Starting XI
1,H. Lloris,[],1,Gomes,[]
16,K. Trippier,[],15,C. Cathcart,[]
4,T. Alderweireld,[],6,A. Mariappa,[]
33,B. Davies,[],25,J. Holebas,[]
5,J. Vertonghen,[],22,D. Janmaat,[]
19,M. Dembélé,"[('sub-out', ""75'"")]",8,T. Cleverley,[]
20,D. Alli,[],16,A. Doucouré,"[('yellow-card', ""34'""), ('sub-out', ""59'"")]"
15,E. Dier,[],7,N. Amrabat,"[('sub-out', ""70'"")]"
23,C. Eriksen,[],33,S. Okaka,"[('sub-out', ""84'"")]"
9,V. Janssen,"[('sub-out', ""61'"")]",21,M. Niang,[]
7,Heung-Min Son,"[('sub-out', ""88'"")]",10,I. Success,[]
