"
Atlas
","
Morelia
"
Starting XI
1,O. Ustari,[],1,F. Rodríguez,[]
12,D. Arreola,[],17,E. Loeschbor,"[('yellow-card', ""90'+"")]"
3,L. Jiménez,"[('yellow-card', ""79'"")]",5,F. Erpen,"[('yellow-card', ""8'"")]"
4,R. Márquez,"[('yellow-card', ""66'"")]",25,M. Osuna,"[('sub-out', ""58'"")]"
14,R. Reyes,[],12,R. Vilchis,[]
13,J. Salas,"[('yellow-card', ""74'"")]",20,R. Millar,[]
9,F. Martínez,"[('sub-out', ""62'"")]",19,D. Valdés,[]
11,M. Alustiza,[],8,J. Rodríguez,"[('sub-out', ""58'"")]"
27,J. Madueña,[],28,C. Morales,[]
15,B. Garnica,"[('sub-out', ""90'+"")]",9,R. Ruidíaz,[]
10,J. Barraza,"[('sub-out', ""76'"")]",27,M. Sansores,"[('sub-out', ""67'"")]"
