"
Chievo
","
Fiorentina
"
Starting XI
70,S. Sorrentino,[],12,C. Tătărușanu,[]
12,B. Cesar,"[('yellow-card', ""40'"")]",13,D. Astori,[]
3,D. Dainelli,[],2,G. Rodríguez,"[('sub-out', ""82'"")]"
29,F. Cacciatore,[],5,M. Badelj,[]
18,M. Gobbi,"[('sub-out', ""82'"")]",20,Borja Valero,[]
1,J. de Guzmán,[],8,M. Vecino,[]
19,L. Castro,[],25,F. Chiesa,[]
23,V. Birsa,"[('yellow-card', ""17'"")]",6,C. Sánchez,"[('yellow-card', ""36'"")]"
28,S. Bastien,"[('sub-out', ""73'"")]",16,Cristian Tello,"[('sub-out', ""46'"")]"
31,S. Pellissier,"[('sub-out', ""54'"")]",10,F. Bernardeschi,"[('yellow-card', ""65'""), ('sub-out', ""67'"")]"
69,R. Meggiorini,"[('yellow-card', ""58'"")]",30,K. Babacar,[]
