"
Ajax
","
PSV
"
Starting XI
24,A. Onana,[],1,J. Zoet,[]
3,J. Veltman,[],15,J. Willems,"[('yellow-card', ""37'""), ('sub-out', ""65'"")]"
5,D. Sánchez,[],5,D. Schwaab,[]
4,J. Riedewald,[],3,H. Moreno,"[('sub-out', ""70'"")]"
22,H. Ziyech,"[('yellow-card', ""73'"")]",4,S. Arias,[]
8,D. Sinkgraven,[],6,D. Pröpper,[]
10,D. Klaassen,[],23,B. Ramselaar,[]
7,A. El Ghazi,"[('sub-out', ""21'"")]",18,A. Guardado,"[('sub-out', ""58'"")]"
25,K. Dolberg,"[('sub-out', ""26'"")]",11,L. Narsingh,[]
11,A. Younes,"[('yellow-card', ""86'"")]",7,G. Pereiro,[]
20,L. Schöne,[],9,L. de Jong,[]
