"
Palermo
","
Chievo
"
Starting XI
1,J. Posavec,[],70,S. Sorrentino,[]
4,S. Anđelković,[],5,A. Gamberini,[]
3,A. Rispoli,[],18,M. Gobbi,[]
19,H. Aleesami,[],3,D. Dainelli,[]
6,E. Goldaniga,"[('sub-out', ""56'"")]",21,N. Frey,[]
15,T. Cionek,[],23,V. Birsa,[]
21,R. Quaison,[],19,L. Castro,"[('sub-out', ""70'"")]"
18,I. Chochev,"[('yellow-card', ""63'""), ('sub-out', ""81'"")]",8,I. Radovanović,[]
28,M. Jajalo,[],1,J. de Guzmán,"[('yellow-card', ""72'"")]"
10,O. Hiljemark,"[('sub-out', ""69'"")]",31,S. Pellissier,"[('sub-out', ""85'"")]"
30,I. Nestorovski,[],69,R. Meggiorini,"[('sub-out', ""75'"")]"
