"
Olympique Lyonnais
","
Rennes"
Starting XI
1,Anthony Lopes,[],1,B. Costil,[]
15,J. Morel,[],32,J. Gnagnon,[]
5,M. Diakhaby,[],15,R. Bensebaini,"[('red-card', ""74'"")]"
2,M. Yanga-Mbiwa,"[('yellow-card', ""52'"")]",24,L. Baal,[]
20,Rafael,"[('yellow-card', ""43'"")]",29,R. Danzé,[]
8,C. Tolisso,"[('sub-out', ""59'"")]",23,A. Hunou,[]
21,M. Gonalons,[],6,G. Fernandes,"[('sub-out', ""78'"")]"
28,M. Valbuena,[],28,Y. Gourcuff,[]
10,A. Lacazette,[],21,B. André,[]
11,R. Ghezzal,"[('sub-out', ""76'"")]",13,G. Sio,"[('sub-out', ""79'"")]"
18,N. Fekir,"[('sub-out', ""62'"")]",7,P. Ntep,[]
