"
Real Betis
","
Sevilla
"
Starting XI
13,Adán,[],1,Sergio Rico,[]
12,C. Piccini,"[('yellow-card', ""87'"")]",23,A. Rami,[]
21,A. Toșca,"[('yellow-card', ""45'+""), ('sub-out', ""75'"")]",18,Sergio Escudero,[]
14,R. Durmisi,[],21,N. Pareja,"[('yellow-card', ""90'"")]"
20,G. Pezzella,[],24,G. Mercado,[]
23,A. Mandi,[],20,Vitolo,[]
10,Dani Ceballos,[],15,S. N'Zonzi,"[('yellow-card', ""35'"")]"
7,Rubén Pardo,[],17,Pablo Sarabia,"[('yellow-card', ""43'""), ('sub-out', ""46'"")]"
5,Petros,"[('sub-out', ""89'"")]",10,S. Nasri,[]
9,A. Sanabria,"[('sub-out', ""75'"")]",16,S. Jovetić,"[('sub-out', ""83'"")]"
24,Rubén Castro,[],22,F. Vázquez,"[('sub-out', ""46'"")]"
