"
Pachuca
","
Puebla
"
Starting XI
21,Ó. Pérez,[],17,C. Campestrini,"[('yellow-card', ""57'"")]"
23,O. Murillo,"[('yellow-card', ""68'"")]",5,E. Dueñas,[]
5,V. Guzmán,[],4,I. Centurión,[]
4,O. González,[],7,E. Orrantía,"[('yellow-card', ""29'""), ('sub-out', ""51'"")]"
26,E. Aguirre,"[('sub-out', ""60'"")]",12,Ó. Rojas,[]
16,J. Hernández,"[('sub-out', ""77'"")]",25,A. Canelo,[]
15,E. Gutiérrez,[],3,C. Gutiérrez,"[('sub-out', ""77'"")]"
6,R. López,[],6,P. Míguez,[]
12,E. García,[],16,D. Toledo,[]
10,J. Urretaviscaya,"[('yellow-card', ""13'""), ('sub-out', ""85'"")]",11,F. González,"[('yellow-card', ""51'"")]"
8,H. Lozano,[],34,G. Esparza,"[('sub-out', ""90'"")]"
