"
Chelsea
","
Brentford
"
Starting XI
1,A. Begović,[],1,D. Bentley,[]
26,J. Terry,[],29,Y. Barbet,[]
6,N. Aké,[],5,A. Bjelland,[]
5,K. Zouma,[],2,M. Colin,"[('yellow-card', ""55'"")]"
29,N. Chalobah,"[('yellow-card', ""89'"")]",14,J. Egan,[]
28,Azpilicueta,"[('sub-out', ""71'"")]",6,H. Dean,[]
11,Pedro,"[('sub-out', ""76'"")]",10,J. McEachran,"[('sub-out', ""78'"")]"
4,Fàbregas,[],8,N. Yennaris,[]
14,R. Loftus-Cheek,[],19,R. Sawyers,"[('sub-out', ""64'"")]"
22,Willian,"[('sub-out', ""64'"")]",15,R. Woods,[]
23,M. Batshuayi,[],21,L. Vibe,"[('sub-out', ""65'"")]"
