"
Tottenham Hotspur
","
West Bromwich Albion
"
Starting XI
1,H. Lloris,[],1,B. Foster,[]
2,K. Walker,[],23,G. McAuley,"[('yellow-card', ""70'"")]"
4,T. Alderweireld,[],3,J. Olsson,"[('yellow-card', ""64'"")]"
3,D. Rose,[],25,C. Dawson,[]
5,J. Vertonghen,"[('sub-out', ""64'"")]",24,D. Fletcher,[]
20,D. Alli,[],22,N. Chadli,"[('sub-out', ""62'"")]"
19,M. Dembélé,"[('sub-out', ""83'"")]",5,C. Yacob,[]
15,E. Dier,[],7,J. Morrison,[]
23,C. Eriksen,[],11,C. Brunt,"[('sub-out', ""54'"")]"
12,V. Wanyama,[],10,M. Phillips,"[('sub-out', ""90'"")]"
10,H. Kane,"[('sub-out', ""90'"")]",9,S. Rondón,[]
